User-ID,ISBN,Book-Rating
88212,1853260053,0
88229,0679429220,10
88229,0971880107,0
88278,0425182908,5
88283,0971880107,0
88316,0425182908,0
88412,0679429220,9
88412,0971880107,0
88693,0060168013,0
88693,0140067477,8
88693,042518630X,0
88693,0441783589,0
88693,0971880107,4
88729,0842342702,0
88729,0971880107,0
88733,0679429220,8
88733,0971880107,0
88738,0345417623,0
88738,0449005615,10
88738,0842342702,0
88767,0380715899,0
88805,1853260053,0
88873,0804106304,0
88937,0425182908,0
88937,0440225701,7
88998,0971880107,0
89014,0345465083,0
89027,0345402871,8
89093,0679429220,0
89207,0804106304,0
89207,0971880107,0
89361,0971880107,0
89391,0312261594,7
89507,0971880107,5
89551,0316769487,0
89558,0971880107,0
89585,0804106304,0
89602,0140067477,0
89602,0345417623,0
89602,0446310786,9
89602,0449005615,0
89602,0671623249,0
89602,0679429220,8
89771,0971880107,0
89851,0140067477,8
89851,0804106304,8
89856,0452264464,0
89867,0971880107,3
89874,0446310786,9
90046,0446310786,9
90137,0971880107,0
90146,0440225701,5
90192,0441783589,0
90235,0971880107,0
90286,0971880107,0
90318,0971880107,0
90322,0440234743,0
90361,0971880107,0
90423,0440225701,0
90467,0345417623,0
90609,0971880107,4
90657,0553582747,5
90694,0971880107,0
90727,0316769487,8
90782,0375410538,7
90793,0316769487,8
90826,0425182908,0
90883,0804106304,0
91023,0345417623,0
91026,0971880107,0
91049,0971880107,1
91059,0440225701,0
91074,0971880107,3
91103,0440223571,5
91254,0971880107,5
91283,0449005615,0
91342,0971880107,0
91405,0804106304,0
91424,0971880107,7
91449,0971880107,0
91553,0971880107,2
91633,0440234743,0
91633,0804106304,0
91634,0971880107,10
91692,0971880107,0
91736,0380715899,0
91745,0671888587,0
91754,0804106304,0
91832,0140067477,0
91832,0316769487,0
91832,042511774X,0
91832,0440225701,0
91832,0440234743,0
91832,0446310786,0
91832,0452264464,0
91832,0671888587,0
91832,0679429220,0
91832,0804106304,0
91931,0452264464,0
91931,0804106304,0
91931,0971880107,0
91967,0671623249,0
92132,0440225701,10
92154,0345402871,0
92278,0440225701,0
92405,0971880107,6
92498,042511774X,0
92524,0140067477,5
92652,0971880107,0
92658,0553582747,8
92693,0971880107,0
92722,0971880107,1
92727,0971880107,2
92810,0312261594,0
92810,0345417623,5
92810,0425182908,6
92810,0452264464,7
92853,0971880107,0
92861,0316769487,10
92861,0887841740,0
92861,0971880107,0
92946,0446310786,0
92979,0679429220,0
93046,0804106304,0
93047,0345402871,0
93047,0394895894,0
93047,0971880107,6
93055,0440234743,7
93085,0345465083,0
93085,0425182908,0
93085,0971880107,0
93092,0804106304,0
93241,0316748641,0
93241,0449005615,8
93257,0345417623,0
93257,0971880107,3
93274,0971880107,3
93312,0553582747,0
93363,0440225701,0
93363,0440234743,0
93363,0804106304,0
93367,0842342702,0
93379,0440225701,0
93397,042511774X,0
93426,0446310786,0
93502,0971880107,0
93514,0449005615,7
93562,0971880107,0
93565,0449005615,10
93578,0971880107,0
93629,0140067477,0
93629,0345465083,0
93629,0671623249,8
93631,0446310786,9
93643,0440225701,8
93643,0440234743,10
93698,0452264464,0
93717,0971880107,0
93732,0971880107,0
93770,0440223571,0
93772,0440234743,9
93795,0971880107,0
93800,0440234743,6
93855,0804106304,6
93871,0440225701,8
93909,0449005615,8
93990,0971880107,0
94023,0679429220,8
94023,0971880107,0
94074,0440234743,0
94099,0971880107,0
94101,0971880107,0
94128,0971880107,0
94129,0971880107,0
94139,0440234743,8
94209,0971880107,0
94237,0440225701,7
94263,0316769487,10
94264,0425182908,0
94303,0316769487,8
94347,0060168013,0
94385,0440223571,5
94396,0440234743,0
94494,0971880107,0
94542,0449005615,7
94677,0345417623,7
94737,0804106304,10
94782,0971880107,0
94784,0842342702,0
94853,0971880107,6
94865,0971880107,0
94883,0971880107,0
94923,0345465083,9
94923,0425182908,0
94923,0553582747,0
94923,0971880107,0
94931,0553582747,10
94944,0446310786,0
94951,0671867156,0
94965,0671867156,0
94985,0316769487,0
94985,0971880107,0
94985,1841721522,0
94985,8445071408,8
94985,8445071769,8
94985,8445071777,0
95010,0316769487,0
95025,0971880107,8
95173,0449005615,10
95193,0804106304,0
95250,0971880107,0
95261,0971880107,0
95264,0971880107,0
95301,0971880107,0
95359,0316769487,8
95359,0440225701,0
95359,0446310786,10
95359,0971880107,0
95392,0452264464,5
95443,0971880107,0
95509,0449005615,0
95574,0449005615,0
95703,0425163091,9
95741,0804106304,0
95786,0971880107,0
95903,0425182908,0
95903,0553582747,10
95903,0971880107,0
95923,0971880107,0
95932,0345465083,0
95932,0449005615,10
95932,0452264464,10
95991,0345417623,0
96009,0804106304,9
96054,0002005018,0
96054,0316769487,0
96054,0440225701,0
96054,0804106304,0
96054,0971880107,0
96107,0380715899,8
96357,0316769487,9
96357,0804106304,9
96402,0441783589,8
96440,0345260317,0
96440,0971880107,0
96448,0060177586,0
96448,1569871213,5
96475,0345465083,0
96493,0971880107,0
96514,0440225701,0
96521,0971880107,0
96611,0804106304,0
96659,0971880107,0
96679,0971880107,0
96771,0671888587,0
96776,0553582747,0
96797,0971880107,0
96941,0971880107,0
96954,0345417623,10
97050,0971880107,0
97055,0804106304,8
97160,0440225701,0
97209,0679429220,7
97272,0671867156,0
97721,0440225701,10
97721,0440234743,0
97807,0971880107,0
97848,0446310786,0
97848,0671888587,0
97945,0971880107,0
97945,1558531025,0
98012,0440234743,0
98026,0971880107,0
98078,0804106304,0
98097,0345465083,10
98210,0971880107,0
98297,0971880107,0
98344,0316769487,10
98356,0804106304,7
98391,0060938412,9
98391,0312252617,10
98391,042518630X,9
98440,0316769487,7
98440,0345417623,0
98440,0446310786,10
98458,0971880107,0
98468,0440234743,0
98468,0446310786,9
98484,0446310786,10
98484,0804106304,8
98499,0771074670,0
98544,0971880107,0
98547,0060938412,6
98628,0671867156,10
98628,0971880107,1
98655,0971880107,2
98722,0345417623,7
98722,0345465083,0
98723,0312252617,7
98723,0440234743,0
98723,0671867156,0
98741,0345465083,0
98741,0425182908,0
98741,0446310786,0
98741,0804106304,0
98758,0140067477,0
98758,0609804618,9
98787,0345402871,0
98787,0345417623,0
98787,0971880107,0
98882,1558531025,0
98893,0971880107,0
98904,0425182908,10
98923,0440234743,7
98930,0684823802,7
98975,0971880107,0
99026,0971880107,2
99032,0345465083,0
99032,0440225701,0
99032,0971880107,0
99051,0345417623,0
99159,0316769487,0
99252,0446310786,9
99281,0971880107,0
99312,0842342702,0
99347,0971880107,0
99400,0971880107,0
99434,0345402871,0
99564,0971880107,0
99623,0971880107,0
99630,0971880107,0
99650,0440225701,0
99652,0971880107,0
99805,0971880107,0
99946,0452264464,8
99946,0804106304,0
99946,0971880107,3
99955,0440225701,0
99955,0971880107,0
100009,0440234743,0
100009,0553582747,0
100035,0671888587,0
100053,0316769487,8
100108,0971880107,0
100115,0345465083,0
100217,0971880107,0
100261,0345402871,8
100264,0449005615,0
100264,0971880107,0
100393,0440234743,5
100393,0671867156,5
100434,0971880107,0
100452,0971880107,1
100459,0446310786,9
100459,0452264464,7
100510,0316769487,7
100668,0345402871,8
100682,0971880107,8
100846,0316769487,0
100846,0345417623,8
100846,042511774X,0
100846,0441783589,0
100846,0671623249,0
100881,0971880107,0
100906,0446310786,0
100906,0449005615,0
100995,0971880107,2
101029,0804106304,7
101043,0452264464,7
101046,0316769487,8
101126,0446310786,10
101171,0971880107,0
101172,0971880107,0
101209,042511774X,0
101209,0440234743,7
101305,0449005615,8
101305,0671888587,0
101315,0971880107,0
101336,0316769487,4
101341,0440225701,5
101422,0440223571,7
101538,0971880107,7
101550,0971880107,0
101559,0452264464,0
101606,0425163091,6
101666,0971880107,0
101731,0140067477,8
101744,0440225701,5
101803,0804106304,10
101851,0140067477,10
101851,0452264464,0
101851,0804106304,10
101851,0971880107,0
101861,0971880107,5
101876,0140067477,8
101876,0316769487,0
101876,0345465083,0
101876,0425182908,6
101882,0140067477,8
101900,0971880107,0
101978,0671867156,0
102019,0971880107,3
102032,0971880107,0
102034,0804106304,0
102164,0971880107,0
102170,0345417623,8
102196,0971880107,0
102232,0316769487,0
102238,0971880107,0
102262,0316769487,9
102275,0971880107,4
102321,0971880107,0
102322,0971880107,0
102327,0452264464,8
102344,0971880107,0
102359,0452264464,10
102430,0452264464,7
102616,0671867156,10
102647,0316769487,0
102647,0440225701,8
102647,0440234743,0
102647,0446310786,4
102705,0316769487,0
102967,0345260317,0
102967,0345402871,0
102967,0345417623,0
102967,0394895894,0
102967,042511774X,0
102967,0425182908,0
102967,0440225701,0
102967,0440234743,0
102967,0553582747,0
102967,0553582909,0
102967,0671623249,0
102967,0671867156,6
102967,0671888587,0
102967,0804106304,0
102967,0842342702,0
102967,1558531025,0
103174,0140067477,0
103176,0345417623,9
103304,0679429220,0
103315,0440225701,0
103315,0440234743,0
103343,0971880107,0
103394,0971880107,0
103416,0440234743,0
103496,0425182908,3
103526,0140067477,8
103554,0971880107,0
103630,0394895894,0
103666,0971880107,0
103699,042511774X,0
103705,0449005615,0
103740,0971880107,0
103811,0971880107,0
103871,0971880107,0
104058,0971880107,0
104113,0316769487,10
104113,0804106304,0
104113,0971880107,0
104211,0425182908,0
104211,0971880107,0
104243,0971880107,6
104255,0804106304,0
104268,0971880107,6
104311,0345465083,0
104311,0671867156,0
104399,0553582747,10
104425,0316769487,10
104466,0971880107,0
104486,0971880107,0
104636,0394895894,10
104636,0440225701,6
104636,0446310786,0
104636,0671867156,9
104636,0671888587,9
104657,0446310786,9
104665,0425182908,0
104665,0449005615,0
104665,0671888587,0
104759,0316769487,7
104796,0452264464,8
104880,0440225701,0
104948,0446310786,10
105054,0804106304,0
105058,0345402871,0
105108,0345417623,0
105124,0440234743,6
105160,0140067477,0
105214,0452264464,10
105263,0671867156,0
105295,0971880107,0
105374,0345417623,0
105374,0446310786,0
105374,0804106304,0
105476,0345402871,6
105476,0971880107,0
105476,1841721522,0
105476,8445071769,9
105476,8445071777,9
105488,0316769487,8
105517,0316769487,0
105517,042511774X,10
105517,0452264464,1
105517,0671867156,0
105517,0671888587,0
105517,0971880107,0
105517,1558531025,6
105536,0446310786,9
105536,0804106304,8
105551,0553582747,7
105572,0375410538,0
105624,0440234743,0
105627,0345402871,0
105695,0971880107,0
105745,0971880107,0
105795,0971880107,0
105871,0671867156,0
105904,0061099686,6
105925,0345417623,10
105937,0440234743,0
105968,0971880107,3
105979,0345465083,0
105979,042511774X,0
105979,0440225701,0
105979,0440234743,5
105979,0446310786,10
105979,0671888587,0
105979,0804106304,0
105979,0971880107,0
106007,0345417623,9
106036,0679429220,6
106059,042518630X,10
106082,0971880107,0
106225,0345465083,0
106225,0440225701,0
106225,0804106304,0
106225,1558531025,0
106230,0440234743,9
106257,0449005615,0
106266,0971880107,0
106273,0440225701,0
106273,0440234743,0
106273,0804106304,0
106302,0345417623,0
106388,0842342702,7
106583,0446310786,0
106656,0971880107,5
106742,0971880107,0
106764,0971880107,0
106816,0345417623,0
106816,0671867156,0
106816,0671888587,0
106816,0971880107,0
106849,0553582747,10
106936,0971880107,0
106943,0971880107,0
106946,0804106304,9
107021,0345465083,0
107042,0971880107,0
107100,0971880107,0
107201,0440234743,0
107244,0345402871,8
107244,0440225701,10
107244,0440234743,0
107244,0842342702,0
107258,0452264464,6
107258,0971880107,4
107270,0971880107,0
107286,0679429220,7
107301,0971880107,0
107376,0971880107,0
107383,0804106304,0
107384,0971880107,0
107431,0971880107,0
107453,1569871213,10
107517,0060168013,0
107645,0971880107,0
107663,0060168013,0
107671,0440225701,0
107718,0971880107,4
107784,0440225701,0
107784,0440234743,9
107784,0671888587,0
107784,0842342702,0
107923,0971880107,0
108005,0452264464,0
108005,0971880107,0
108143,0440234743,9
108158,0449005615,10
108207,0440234743,0
108207,0679429220,0
108247,0440234743,10
108267,0375410538,0
108285,0804106304,0
108306,0440225701,4
108306,0842342702,9
108352,0316769487,10
108352,0842342702,0
108379,1558531025,8
108386,0971880107,0
108392,0345402871,0
108392,0679429220,7
108394,0316769487,10
108405,0425182908,7
108405,0553582747,9
108474,0345402871,0
108480,042518630X,8
108481,0671867156,9
108535,0449005615,0
108687,0971880107,0
108700,0971880107,0
108752,0061099686,0
108752,0345417623,0
108752,0553582909,8
108752,0971880107,0
108772,0804106304,0
108789,0375759778,7
108805,0971880107,2
108827,0446310786,10
109049,0140067477,0
109049,0971880107,0
109082,0425182908,0
109082,0449005615,0
109103,0971880107,0
109107,0971880107,8
109235,0971880107,7
109276,0449005615,7
109344,0971880107,4
109426,0971880107,0
109427,0971880107,0
109451,0971880107,0
109461,0971880107,0
109562,0345417623,0
109577,0441783589,9
109591,0971880107,7
109741,0345402871,0
109779,0316769487,9
109785,042511774X,0
109823,0971880107,0
109864,0971880107,0
109893,0971880107,0
109901,0971880107,0
110029,0446310786,0
110029,0971880107,0
110076,0971880107,0
110123,0446310786,0
110127,0440234743,5
110160,0671867156,9
110175,0971880107,0
110291,0345402871,0
110309,0971880107,0
110349,0804106304,7
110440,0440234743,0
110440,0842342702,0
110483,0394895894,0
110558,0440234743,5
110565,0060168013,10
110579,0971880107,0
110599,0140067477,9
110608,0061099686,0
110609,0971880107,3
110693,0964778319,10
110700,0345402871,10
110700,0345417623,9
110746,0971880107,0
110847,0440225701,7
110853,0971880107,0
110886,0971880107,0
110912,0345465083,0
110912,0374157065,10
110912,042511774X,0
110912,0804106304,0
110929,0842342702,8
110934,0446310786,10
110935,0971880107,0
110973,0440223571,0
110973,0440225701,0
110973,0440234743,0
110973,0553582747,7
110973,0671867156,7
110973,0679429220,0
110973,0971880107,0
110993,0345417623,0
111035,042511774X,0
111035,0971880107,0
111083,0345417623,7
111162,0971880107,9
111174,1558531025,0
111228,0804106304,0
111232,0971880107,0
111245,0446310786,0
111269,0971880107,4
111433,0971880107,6
111444,0140067477,9
111470,042518630X,0
111578,0971880107,0
111637,0375759778,9
111747,0971880107,0
111749,0804106304,0
111947,0679429220,0
111947,0804106304,0
111947,0971880107,0
111979,042511774X,7
112001,0440225701,9
112001,0440234743,0
112001,0679429220,10
112026,0316769487,0
112026,0446310786,0
112026,0449005615,0
112026,0452264464,0
112026,0553582747,0
112026,0804106304,0
112060,0971880107,0
112083,0440225701,0
112083,0971880107,0
112093,0440234743,4
112280,0440234743,0
112432,0971880107,0
112512,0316769487,9
112559,0316769487,3
112559,0425182908,0
112570,0316769487,8
112570,0446310786,6
112590,0345417623,8
112614,0440223571,7
112672,0449005615,10
112709,0140067477,0
112765,0425182908,0
112765,0971880107,0
112815,0345417623,0
112855,0345417623,8
112881,0345417623,0
112881,0425182908,0
112881,055321215X,0
112881,0671623249,0
112881,0804106304,7
112976,0679429220,0
113030,0316769487,9
113030,0971880107,0
113117,0452264464,0
113121,0971880107,0
113155,0804106304,0
113270,0060168013,8
113270,0399135782,0
113270,042511774X,0
113270,0449005615,0
113270,0679429220,0
113270,0971880107,0
113292,0441783589,0
113292,0971880107,0
113328,0345417623,9
113328,0440234743,10
113345,0971880107,0
113435,0345465083,0
113519,0060168013,0
113519,0061099686,0
113519,0345417623,0
113519,0399135782,0
113519,042511774X,0
113519,0425182908,0
113519,0440223571,0
113519,0440225701,0
113519,0446310786,10
113519,0679429220,0
113519,0804106304,9
113519,0971880107,0
113519,1558531025,9
113528,0679429220,0
113680,0446310786,0
113817,0340767936,0
113817,0609804618,0
113817,0971880107,0
113823,0375410538,0
113880,0316769487,8
113904,042511774X,0
113904,0679429220,7
113904,0971880107,0
114007,0316769487,0
114128,0316769487,0
114143,0971880107,0
114178,0971880107,0
114200,0440225701,9
114216,0312970242,0
114216,0971880107,0
114217,0804106304,8
114237,0553582909,0
114258,0446310786,9
114288,0971880107,5
114317,0345417623,0
114368,042518630X,10
114378,0345402871,0
114414,0060168013,0
114414,0060938412,0
114414,0425182908,0
114414,0440225701,0
114414,0446310786,10
114414,0553582909,0
114414,0971880107,0
114434,0971880107,9
114444,042511774X,0
114444,0679429220,0
114444,0971880107,0
114446,0345417623,0
114446,0971880107,0
114452,0446310786,0
114544,042511774X,6
114544,0440223571,0
114544,0440234743,0
114615,0804106304,0
114655,0440225701,5
114655,0671623249,5
114695,0440225701,5
114698,0452264464,0
114742,0345417623,10
114802,0671867156,0
114813,0449005615,0
114868,0140067477,0
114868,038078243X,0
114868,0440225701,0
114868,0446310786,0
114868,0842342702,0
114893,0425182908,5
114893,0446310786,0
114893,0971880107,0
114947,0842342702,0
114983,0971880107,2
114988,0140067477,0
114988,0449005615,10
114988,0679429220,7
114988,0971880107,1
115003,0345465083,10
115003,0440234743,0
115003,0446310786,10
115003,0971880107,0
115087,0971880107,0
115097,0399135782,7
115097,0671888587,4
115120,0061099686,0
115120,0345417623,0
115120,0425182908,0
115120,0440225701,0
115120,0440234743,0
115120,0452264464,0
115120,0671867156,0
115120,0671888587,0
115120,0804106304,0
115120,0971880107,0
115148,0971880107,0
115252,0446310786,7
115435,0345417623,7
115490,0140067477,0
115490,042511774X,0
115490,0425182908,0
115490,0446310786,0
115490,0671867156,0
115571,0971880107,0
115675,0440225701,8
115679,0971880107,0
115692,0971880107,0
115700,0446310786,10
115714,0971880107,1
115792,0441783589,4
115841,042518630X,0
115904,0971880107,0
115907,042511774X,0
115995,0971880107,2
116127,0440234743,8
116210,0425182908,0
116210,0452264464,0
116210,0971880107,0
116325,0971880107,0
116341,0971880107,0
116395,0449005615,9
116428,0440234743,0
116499,0804106304,0
116549,0449005615,7
116630,0440225701,0
116742,0971880107,0
116810,0804106304,8
116816,0060177586,0
116866,0002005018,9
116972,0345417623,0
116993,0971880107,0
117030,0971880107,0
117041,0452264464,8
117073,0316769487,5
117091,0971880107,0
117111,0971880107,0
117131,0804106304,0
117241,0804106304,5
117251,0449005615,0
117318,0679429220,5
117384,042518630X,0
117489,0440225701,10
117539,0156047624,10
117553,0679429220,0
117557,0345402871,3
117577,0446310786,10
117577,0449005615,0
117581,0971880107,5
117594,0440234743,0
117594,0446310786,0
117594,0671888587,0
117594,0971880107,0
117683,0971880107,0
117781,0446310786,9
117858,0345417623,0
117937,0553582747,0
117956,042511774X,6
117990,0971880107,0
118024,0971880107,0
118068,0345465083,0
118135,0452264464,0
118135,1853260053,8
118141,0971880107,0
118164,0446310786,0
118167,0316769487,0
118235,0971880107,0
118275,0971880107,0
118289,0971880107,0
118372,0971880107,7
118414,0679429220,8
118434,0971880107,0
118471,0345465083,7
118484,042511774X,0
118484,0440225701,0
118533,0971880107,0
118542,0345402871,0
118647,0440223571,0
118654,0971880107,1
118654,1558531025,5
118659,0440234743,8
118683,0971880107,0
118817,0971880107,0
119027,0375759778,3
119027,0449005615,9
119049,0345417623,7
119107,0345465083,0
119167,1558531025,10
119205,0345417623,9
119299,0971880107,0
119332,0440234743,0
119341,0446310786,8
119387,0440225701,6
119536,0449005615,0
119556,0971880107,0
119631,0440225701,7
119650,0425182908,5
119725,0441783589,7
119768,0345465083,10
119858,0452264464,10
119952,0971880107,0
120080,0446310786,0
120081,0971880107,4
120090,0345402871,0
120090,0671867156,0
120093,0553582747,0
120147,0679429220,7
120187,0804106304,8
120396,0440234743,10
120485,0971880107,0
120515,0971880107,0
120543,0971880107,0
120552,0316769487,0
120563,0971880107,1
120579,0971880107,0
120749,0345417623,0
120771,0440234743,8
120773,0449005615,9
120807,0452264464,9
120935,0140067477,8
120935,0446310786,8
120985,0345402871,8
121010,0971880107,0
121042,0440225701,3
121070,0971880107,2
121170,0316769487,8
121171,0804106304,0
121233,0345417623,10
121251,0345417623,9
121257,0449005615,0
121263,0971880107,0
121321,0971880107,0
121323,0971880107,0
121407,0060177586,0
121490,0842342702,9
121517,0345417623,7
121606,0971880107,0
121667,0971880107,0
121845,0971880107,7
121941,0971880107,0
121986,0061099686,0
121991,0449005615,10
122026,0449005615,3
122037,0446310786,0
122037,0971880107,0
122086,0971880107,3
122096,0345402871,0
122116,0440225701,0
122141,0671623249,0
122251,0440234743,7
122321,0971880107,2
122335,0971880107,0
122418,0671888587,8
122429,0316748641,0
122429,0375406328,7
122429,0553280333,0
122429,0971880107,0
122440,0345417623,0
122440,0440234743,9
122440,0971880107,0
122506,0679429220,0
122506,0971880107,0
122519,0375406328,5
122658,0440234743,0
122658,0671867156,0
122658,0971880107,0
122660,0971880107,0
122716,0971880107,0
122793,0804106304,9
122793,0842342702,0
122793,0971880107,0
122801,0140067477,7
122801,0679429220,9
122881,0971880107,0
122958,0804106304,8
122988,0684823802,0
122988,0971880107,0
123039,0553582747,0
123056,0804106304,8
123114,0971880107,0
123137,0440234743,7
123143,0316769487,3
123168,0971880107,0
123182,0971880107,0
123215,0140067477,9
123298,0316769487,7
123430,0440234743,5
123460,0345402871,0
123468,0425182908,0
123501,0971880107,0
123531,0316769487,0
123549,0971880107,0
123629,0002005018,9
123724,0971880107,6
123741,0345402871,0
123751,0971880107,0
123790,0345402871,0
123790,0440225701,0
123790,0440234743,0
123790,0971880107,0
123791,0971880107,5
123809,0440225701,10
123822,0971880107,5
123867,0345417623,8
123883,042518630X,5
123883,0446310786,5
123936,0316769487,7
123981,0440225701,0
123981,0440234743,0
123981,0446310786,0
123981,0671867156,0
123981,0671888587,0
123981,0804106304,0
124010,0971880107,0
124078,0316769487,0
124078,0679429220,0
124078,0971880107,9
124079,0345417623,0
124079,0425182908,0
124079,0971880107,6
124175,0449005615,4
124259,042511774X,0
124259,0440234743,0
124259,0804106304,0
124298,0452264464,10
124310,0971880107,0
124317,0671867156,10
124322,0971880107,0
124363,0440234743,0
124372,042518630X,0
124378,0140067477,0
124474,0842342702,0
124487,0345402871,0
124487,0345417623,0
124487,0425182908,0
124487,0440225701,0
124487,0440234743,10
124488,0425182908,0
124489,0671888587,0
124546,0971880107,0
124597,0804106304,0
124597,0971880107,0
124717,0679429220,10
124717,0971880107,0
124827,0971880107,6
124874,0316769487,10
124874,0452264464,0
124874,0679429220,8
124876,0316769487,0
124888,1841721522,0
124942,0345402871,0
124942,0440225701,0
125009,0345465083,7
125039,0394895894,8
125039,0440234743,0
125039,0671888587,0
125039,0804106304,0
125045,0842342702,8
125053,0971880107,3
125143,0679429220,0
125153,0971880107,0
125203,0316769487,8
125203,0971880107,0
125217,0671867156,0
125222,0449005615,7
125269,0345417623,7
125303,0671888587,0
125323,0553582747,0
125411,0804106304,0
125519,0140067477,0
125519,0440225701,9
125519,0440234743,8
125519,0671867156,7
125519,0804106304,0
125736,0446310786,10
125774,0449005615,0
125774,0452264464,0
125774,0804106304,0
125798,0971880107,0
125808,0971880107,0
125878,1853262404,0
125889,0971880107,4
125892,0446310786,9
125918,0671867156,8
125928,0804106304,8
126000,0449005615,0
126053,0316769487,10
126053,0971880107,0
126127,0804106304,0
126196,0312261594,9
126232,0842342702,0
126236,0971880107,0
126296,0345402871,8
126296,0553582747,0
126296,0971880107,0
126377,0446310786,0
126388,0971880107,0
126492,0439095026,0
126492,0440234743,0
126492,0449005615,0
126492,0804106304,0
126531,0345417623,10
126604,0449005615,10
126604,0609804618,10
126644,1841721522,0
126693,0440223571,0
126693,0971880107,1
126726,0441783589,0
126726,0971880107,0
126736,0345417623,0
126736,0440225701,0
126736,0679429220,0
126736,0971880107,0
126783,0440225701,0
126827,0971880107,0
126840,0446310786,0
126851,0971880107,4
126860,0060168013,0
126903,0804106304,0
126948,0440225701,8
126983,0971880107,0
127024,0971880107,1
127066,0449005615,7
127121,0971880107,0
127129,0671623249,0
127168,0375759778,0
127168,0679429220,5
127200,0440225701,0
127200,0440234743,0
127233,0060938412,0
127233,0345417623,0
127233,0394895894,0
127233,0440223571,0
127233,0441783589,0
127317,0316769487,9
127321,0553582747,6
127359,0140067477,0
127359,0449005615,9
127359,0971880107,0
127382,0971880107,0
127417,042511774X,0
127429,0316769487,0
127429,0345417623,0
127429,0440225701,0
127429,0452264464,0
127429,0971880107,0
127429,1558531025,0
127515,0971880107,0
127521,0971880107,0
127619,0971880107,8
127621,0425182908,4
127621,0971880107,0
127668,0804106304,8
127766,0971880107,0
127824,0553582747,0
127826,042511774X,5
127914,042511774X,8
127914,0671888587,0
127914,0804106304,0
127942,0345417623,0
128040,0971880107,0
128085,0345417623,0
128085,0345465083,0
128096,0971880107,5
128139,0971880107,0
128185,0440234743,6
128208,0345402871,0
128208,0425182908,0
128208,0440225701,0
128208,0440234743,0
128208,0971880107,0
128241,0971880107,2
128286,0345402871,0
128325,0446310786,9
128325,0804106304,0
128331,0446310786,0
128332,0971880107,4
128341,0345417623,7
128354,0971880107,0
128406,1558531025,4
128447,0971880107,8
128463,0440234743,7
128504,0971880107,0
128541,0449005615,8
128622,0446310786,10
128639,0440225701,8
128690,0061099686,0
128696,0140067477,0
128696,0449005615,0
128696,0804106304,0
128696,087113375X,0
128732,0553582747,9
128742,0425182908,5
128790,0971880107,0
128835,0060914068,10
128835,0679429220,0
128915,0425182908,0
128993,0316769487,6
129074,0345465083,0
129074,0446310786,10
129084,0345417623,8
129084,0440234743,0
129338,0553582747,10
129358,042511774X,0
129368,0425182908,0
129368,0553582747,0
129373,0452264464,0
129389,1558531025,8
129393,0971880107,0
129437,0671867156,0
129465,0971880107,0
129474,0804106304,9
129503,0971880107,0
129538,0971880107,2
129617,0971880107,0
129641,0446310786,10
129716,0316769487,9
129716,0375410538,8
129716,0452264464,10
129759,0971880107,0
129790,0446310786,0
129843,0345417623,0
129851,0060930365,5
129851,0316769487,0
129851,0804106304,0
129851,0971880107,1
129929,0971880107,0
129988,0971880107,4
130157,0971880107,0
130199,0440225701,0
130426,0440225701,0
130438,0971880107,0
130460,0425182908,0
130474,0345260317,0
130474,042511774X,0
130474,0671867156,0
130474,0671888587,0
130474,0971880107,0
130524,0971880107,0
130570,0671867156,0
130571,0440223571,0
130571,0440225701,0
130571,0449005615,0
130571,0804106304,0
130591,0971880107,0
130594,0971880107,8
130611,0971880107,3
130658,0345465083,4
130658,0440225701,3
130784,0440234743,8
130806,0679810307,0
130837,0446310786,10
130878,0345417623,8
130915,0971880107,7
131027,0345417623,0
131046,0440234743,0
131046,0553582747,0
131046,0804106304,0
131046,0842342702,0
131099,0971880107,0
131108,0440225701,0
131126,1841721522,10
131126,8445071777,0
131154,0684823802,10
131154,0804106304,7
131389,0971880107,0
131476,0971880107,7
131594,0971880107,9
131602,0971880107,7
131655,0446310786,9
131675,0971880107,0
131681,0440234743,9
131703,0440234743,9
131767,0449005615,9
131819,0971880107,0
131837,0440234743,0
131837,0446310786,0
131837,1558531025,0
131855,0971880107,0
132143,0971880107,0
132144,0440234743,9
132151,0345417623,0
132157,0679429220,9
132173,0446310786,0
132188,0671867156,0
132230,0452264464,10
132242,0971880107,0
132275,0060914068,10
132375,0449005615,10
132375,0971880107,5
132392,0345417623,7
132492,0971880107,1
132520,0971880107,0
132544,042518630X,0
132550,0140067477,7
132572,0804106304,0
132582,1853262404,0
132624,0345417623,5
132633,0971880107,7
132648,0679429220,0
132663,0971880107,0
132686,0449005615,10
132688,0316769487,0
132690,0553582747,0
132752,0671888587,0
132836,0971880107,0
132846,042518630X,10
132851,1558531025,8
132930,0060168013,9
132930,0452264464,9
133225,1853262404,6
133348,0971880107,0
133353,0971880107,0
133414,0971880107,3
133435,0971880107,0
133462,0345417623,4
133571,0553582747,0
133645,0971880107,6
133654,0971880107,0
133682,0440225701,0
133706,0440234743,8
133738,0440234743,0
133747,0316748641,8
133747,0446310786,0
133747,0971880107,0
133811,0971880107,0
134031,0971880107,0
134059,0971880107,0
134247,0440225701,8
134264,0440234743,0
134264,0446310786,0
134264,0449005615,0
134264,0842342702,10
134278,0446310786,10
134401,0842342702,0
134408,0679810307,10
134467,042511774X,0
134541,0452264464,0
134556,1841721522,0
134630,0345417623,8
134761,0553582747,10
134784,0971880107,0
134797,0440234743,8
134837,0679429220,0
134837,0842342702,0
